"","subid","condition","gender","age","beliefGod","education","politicalIdeology","maritalStatus","children","beliefAfterlife","gerald_schiff_pvs","toby_chimp","fetus","god","delores_gleitman_deceased","sharon_harvey_woman","green_frog","todd_billingsley_man","charlie_dog","nicholas_gannon_baby","samantha_hill_girl","kismet_robot","you"
"1","S1","Fear","male",37,"agree_strong","college_bachDegree","republican","yes",3,"agree_strong",-2,2,-2,2,-2,2,-2,2,0,-2,0,-2,0
"2","S1","Fear","male",37,"agree_strong","college_bachDegree","republican","yes",3,"agree_strong",1,2,-1,2,-2,1,-2,2,2,-2,2,-1,2
"3","S1","Fear","male",37,"agree_strong","college_bachDegree","republican","yes",3,"agree_strong",-2,2,1,2,-2,2,1,2,2,2,2,-2,2
"4","S1","Fear","male",37,"agree_strong","college_bachDegree","republican","yes",3,"agree_strong",-2,0,2,2,-2,2,1,2,-2,2,2,-2,2
"5","S1","Fear","male",37,"agree_strong","college_bachDegree","republican","yes",3,"agree_strong",-2,-1,-2,2,-2,2,2,0,1,2,2,-1,0
"6","S1","Fear","male",37,"agree_strong","college_bachDegree","republican","yes",3,"agree_strong",1,-2,-2,2,-2,0,-2,2,-1,-1,2,-2,0
"7","S1","Fear","male",37,"agree_strong","college_bachDegree","republican","yes",3,"agree_strong",-2,-2,-1,2,-2,-2,-1,2,-2,1,-2,2,1
"8","S1","Fear","male",37,"agree_strong","college_bachDegree","republican","yes",3,"agree_strong",2,2,-2,2,-2,0,-2,0,-1,2,2,-2,2
"9","S1","Fear","male",37,"agree_strong","college_bachDegree","republican","yes",3,"agree_strong",2,-2,-2,2,-2,1,-2,-2,-2,2,-1,-2,2
"10","S1","Fear","male",37,"agree_strong","college_bachDegree","republican","yes",3,"agree_strong",-1,-2,-2,2,-2,2,1,2,-1,-1,-1,-2,2
"11","S1","Fear","male",37,"agree_strong","college_bachDegree","republican","yes",3,"agree_strong",-2,1,1,2,-2,2,-1,1,-2,1,2,-2,2
"12","S1","Fear","male",37,"agree_strong","college_bachDegree","republican","yes",3,"agree_strong",-2,-2,-2,2,-2,2,-2,2,-2,-2,2,-2,-2
"13","S2","Hunger","male",55,"disagree_moderate","college_some","republican","no_commited",0,"disagree_moderate",0,2,0,-2,-2,2,2,2,2,0,-2,2,2
"14","S2","Hunger","male",55,"disagree_moderate","college_some","republican","no_commited",0,"disagree_moderate",-2,0,-2,-2,-2,0,2,0,2,0,2,-1,2
"15","S2","Hunger","male",55,"disagree_moderate","college_some","republican","no_commited",0,"disagree_moderate",1,0,-2,-2,-2,-2,-2,2,0,2,0,-2,0
"16","S2","Hunger","male",55,"disagree_moderate","college_some","republican","no_commited",0,"disagree_moderate",1,2,2,-2,-1,2,2,0,2,2,0,-1,2
"17","S2","Hunger","male",55,"disagree_moderate","college_some","republican","no_commited",0,"disagree_moderate",-2,0,1,-2,-2,2,-2,2,2,2,2,-2,2
"18","S2","Hunger","male",55,"disagree_moderate","college_some","republican","no_commited",0,"disagree_moderate",-2,2,-2,-2,-2,2,-2,2,2,2,0,0,0
"19","S2","Hunger","male",55,"disagree_moderate","college_some","republican","no_commited",0,"disagree_moderate",2,2,-2,-2,0,0,-2,0,0,0,0,0,0
"20","S2","Hunger","male",55,"disagree_moderate","college_some","republican","no_commited",0,"disagree_moderate",-2,2,-2,0,0,2,2,0,0,0,0,-2,0
"21","S2","Hunger","male",55,"disagree_moderate","college_some","republican","no_commited",0,"disagree_moderate",-2,0,-2,0,-2,0,-2,0,0,0,0,-2,0
"22","S2","Hunger","male",55,"disagree_moderate","college_some","republican","no_commited",0,"disagree_moderate",-2,2,-2,-2,-2,2,-2,2,2,2,2,-2,0
"23","S2","Hunger","male",55,"disagree_moderate","college_some","republican","no_commited",0,"disagree_moderate",-2,0,-1,-2,-2,0,1,0,0,0,2,-2,2
"24","S2","Hunger","male",55,"disagree_moderate","college_some","republican","no_commited",0,"disagree_moderate",-2,0,2,-2,-2,0,-2,2,2,2,2,-2,2
"25","S3","Self-Control","female",28,"disagree_strong","grad_degree","democrat","no",0,"disagree_strong",0,-2,-2,-2,-2,2,-2,0,2,2,2,-2,0
"26","S3","Self-Control","female",28,"disagree_strong","grad_degree","democrat","no",0,"disagree_strong",0,-2,-2,0,0,2,-2,2,-2,2,2,0,2
"27","S3","Self-Control","female",28,"disagree_strong","grad_degree","democrat","no",0,"disagree_strong",-2,0,-1,-2,-2,2,0,2,-2,-2,2,0,2
"28","S3","Self-Control","female",28,"disagree_strong","grad_degree","democrat","no",0,"disagree_strong",0,0,0,-2,-2,0,-2,2,0,0,2,-2,2
"29","S3","Self-Control","female",28,"disagree_strong","grad_degree","democrat","no",0,"disagree_strong",0,2,0,0,0,2,0,2,0,-2,2,0,2
"30","S3","Self-Control","female",28,"disagree_strong","grad_degree","democrat","no",0,"disagree_strong",-2,2,-2,0,0,2,-2,2,0,-2,2,1,0
"31","S3","Self-Control","female",28,"disagree_strong","grad_degree","democrat","no",0,"disagree_strong",0,-2,0,0,-2,2,0,2,-2,0,2,-2,1
"32","S3","Self-Control","female",28,"disagree_strong","grad_degree","democrat","no",0,"disagree_strong",-2,0,-2,-2,0,2,-1,2,-1,0,-2,1,2
"33","S3","Self-Control","female",28,"disagree_strong","grad_degree","democrat","no",0,"disagree_strong",-2,2,0,-1,-2,0,0,0,0,0,-2,-2,2
"34","S3","Self-Control","female",28,"disagree_strong","grad_degree","democrat","no",0,"disagree_strong",0,-1,-2,0,0,2,-2,2,-2,0,2,1,2
"35","S3","Self-Control","female",28,"disagree_strong","grad_degree","democrat","no",0,"disagree_strong",0,2,-1,-2,0,2,-2,2,0,-2,2,1,2
"36","S3","Self-Control","female",28,"disagree_strong","grad_degree","democrat","no",0,"disagree_strong",0,2,-2,-2,0,2,0,-2,1,0,2,-2,2
"37","S4","Fear","male",59,"agree_moderate","college_assocDegree","independent","yes",3,"agree_strong",0,0,-1,-2,-2,2,0,0,0,0,2,-2,2
"38","S4","Fear","male",59,"agree_moderate","college_assocDegree","independent","yes",3,"agree_strong",0,0,-2,-2,-2,0,1,0,-1,1,2,-2,1
"39","S4","Fear","male",59,"agree_moderate","college_assocDegree","independent","yes",3,"agree_strong",0,0,-2,-2,-1,1,-1,2,1,2,-1,0,2
"40","S4","Fear","male",59,"agree_moderate","college_assocDegree","independent","yes",3,"agree_strong",-1,0,2,-2,-2,1,0,1,0,-1,2,-2,0
"41","S4","Fear","male",59,"agree_moderate","college_assocDegree","independent","yes",3,"agree_strong",-2,2,0,-2,-2,1,0,2,0,2,0,-2,2
"42","S4","Fear","male",59,"agree_moderate","college_assocDegree","independent","yes",3,"agree_strong",2,0,-1,2,-2,2,0,2,0,-2,0,-2,0
"43","S4","Fear","male",59,"agree_moderate","college_assocDegree","independent","yes",3,"agree_strong",-1,2,-1,-2,-2,2,0,0,0,0,2,-2,2
"44","S4","Fear","male",59,"agree_moderate","college_assocDegree","independent","yes",3,"agree_strong",-2,2,-1,-2,0,2,0,0,1,1,0,-2,2
"45","S4","Fear","male",59,"agree_moderate","college_assocDegree","independent","yes",3,"agree_strong",-1,1,0,0,-1,0,-2,0,2,1,-1,-2,2
"46","S4","Fear","male",59,"agree_moderate","college_assocDegree","independent","yes",3,"agree_strong",0,0,1,-2,-2,1,2,0,0,-1,1,0,1
"47","S4","Fear","male",59,"agree_moderate","college_assocDegree","independent","yes",3,"agree_strong",2,-1,2,-2,-2,1,-1,1,2,2,1,0,0
"48","S4","Fear","male",59,"agree_moderate","college_assocDegree","independent","yes",3,"agree_strong",-1,-1,-1,-2,-2,0,0,1,2,-1,2,0,1
"49","S5","Self-Control","female",41,"agree_strong","college_bachDegree","independent","yes",5,"agree_little",-2,-2,-1,2,-2,2,-2,2,2,1,2,-1,1
"50","S5","Self-Control","female",41,"agree_strong","college_bachDegree","independent","yes",5,"agree_little",0,2,-2,2,-2,0,-2,2,-2,-1,-2,-2,2
"51","S5","Self-Control","female",41,"agree_strong","college_bachDegree","independent","yes",5,"agree_little",-2,2,0,2,-1,2,1,2,2,-2,2,-2,0
"52","S5","Self-Control","female",41,"agree_strong","college_bachDegree","independent","yes",5,"agree_little",-2,-2,1,2,-2,2,-2,0,-2,2,2,0,-2
"53","S5","Self-Control","female",41,"agree_strong","college_bachDegree","independent","yes",5,"agree_little",-1,-2,-2,2,-2,2,-2,2,0,0,2,0,2
"54","S5","Self-Control","female",41,"agree_strong","college_bachDegree","independent","yes",5,"agree_little",-2,0,-2,2,-2,2,1,2,2,-1,-2,-2,2
"55","S5","Self-Control","female",41,"agree_strong","college_bachDegree","independent","yes",5,"agree_little",-2,2,-1,2,0,2,1,0,1,-2,-2,-2,-2
"56","S5","Self-Control","female",41,"agree_strong","college_bachDegree","independent","yes",5,"agree_little",0,2,-2,2,-2,2,2,2,2,-2,2,-2,2
"57","S5","Self-Control","female",41,"agree_strong","college_bachDegree","independent","yes",5,"agree_little",-1,-2,-2,2,-2,-2,1,2,-2,1,-1,-2,2
"58","S5","Self-Control","female",41,"agree_strong","college_bachDegree","independent","yes",5,"agree_little",0,-2,-1,2,-2,2,-2,-2,2,-2,1,0,2
"59","S5","Self-Control","female",41,"agree_strong","college_bachDegree","independent","yes",5,"agree_little",-2,2,0,2,-2,2,-2,2,2,-2,-2,0,2
"60","S5","Self-Control","female",41,"agree_strong","college_bachDegree","independent","yes",5,"agree_little",-2,2,-2,2,0,2,-2,2,-2,-2,2,-2,2
"61","S6","Morality","male",32,"agree_moderate","college_assocDegree","republican","yes",2,"disagree_little",-1,-2,-1,2,-2,2,-2,2,1,-2,-1,1,2
"62","S6","Morality","male",32,"agree_moderate","college_assocDegree","republican","yes",2,"disagree_little",-2,1,-1,2,-2,-2,-2,2,-1,-2,2,1,2
"63","S6","Morality","male",32,"agree_moderate","college_assocDegree","republican","yes",2,"disagree_little",0,1,-2,2,-1,-2,-2,2,2,-1,2,1,2
"64","S6","Morality","male",32,"agree_moderate","college_assocDegree","republican","yes",2,"disagree_little",-2,-2,0,2,-2,2,-1,2,1,-2,2,-2,2
"65","S6","Morality","male",32,"agree_moderate","college_assocDegree","republican","yes",2,"disagree_little",0,-2,-2,2,0,2,-2,2,-2,-2,2,-2,2
"66","S6","Morality","male",32,"agree_moderate","college_assocDegree","republican","yes",2,"disagree_little",0,0,-2,2,-2,2,0,1,0,1,-2,2,2
"67","S6","Morality","male",32,"agree_moderate","college_assocDegree","republican","yes",2,"disagree_little",-2,0,0,2,0,2,-2,2,-2,1,-2,-1,2
"68","S6","Morality","male",32,"agree_moderate","college_assocDegree","republican","yes",2,"disagree_little",-1,-2,-1,2,-2,1,0,0,0,0,-1,-1,-2
"69","S6","Morality","male",32,"agree_moderate","college_assocDegree","republican","yes",2,"disagree_little",-2,0,0,2,-1,0,1,1,-2,0,1,1,2
"70","S6","Morality","male",32,"agree_moderate","college_assocDegree","republican","yes",2,"disagree_little",-1,-2,-2,2,-1,2,0,2,0,1,1,1,2
"71","S6","Morality","male",32,"agree_moderate","college_assocDegree","republican","yes",2,"disagree_little",-1,0,-1,2,-1,2,-1,-2,-2,-2,-2,1,2
"72","S6","Morality","male",32,"agree_moderate","college_assocDegree","republican","yes",2,"disagree_little",0,-2,-1,2,-1,2,0,-2,-2,1,1,1,2
"73","S7","Hunger","female",31,"agree_moderate","grad_degree","independent","no_commited",0,"agree_moderate",0,2,-2,0,0,2,0,0,0,0,0,-2,2
"74","S7","Hunger","female",31,"agree_moderate","grad_degree","independent","no_commited",0,"agree_moderate",-2,2,-1,-2,0,0,1,2,2,0,2,-2,0
"75","S7","Hunger","female",31,"agree_moderate","grad_degree","independent","no_commited",0,"agree_moderate",-2,0,-1,0,-2,1,0,0,0,0,2,-2,1
"76","S7","Hunger","female",31,"agree_moderate","grad_degree","independent","no_commited",0,"agree_moderate",0,0,-2,-2,0,0,-1,0,0,0,2,0,0
"77","S7","Hunger","female",31,"agree_moderate","grad_degree","independent","no_commited",0,"agree_moderate",-2,1,-1,0,-2,0,0,0,0,0,0,-2,2
"78","S7","Hunger","female",31,"agree_moderate","grad_degree","independent","no_commited",0,"agree_moderate",0,0,-2,-2,-1,0,0,2,2,2,0,0,0
"79","S7","Hunger","female",31,"agree_moderate","grad_degree","independent","no_commited",0,"agree_moderate",-2,0,1,-2,-2,0,0,2,2,2,0,-2,2
"80","S7","Hunger","female",31,"agree_moderate","grad_degree","independent","no_commited",0,"agree_moderate",0,0,-2,0,-2,0,2,2,2,0,0,0,0
"81","S7","Hunger","female",31,"agree_moderate","grad_degree","independent","no_commited",0,"agree_moderate",-2,0,-2,-2,-2,2,2,0,0,0,0,-2,2
"82","S7","Hunger","female",31,"agree_moderate","grad_degree","independent","no_commited",0,"agree_moderate",0,2,0,-1,-2,0,2,2,2,0,0,-2,0
"83","S7","Hunger","female",31,"agree_moderate","grad_degree","independent","no_commited",0,"agree_moderate",-2,2,1,-2,-2,2,2,0,0,2,0,-2,2
"84","S7","Hunger","female",31,"agree_moderate","grad_degree","independent","no_commited",0,"agree_moderate",-2,0,1,-2,-2,2,0,0,0,2,2,-1,0
"85","S8","Morality","female",24,"disagree_moderate","college_some","independent","no_commited",0,"agree_little",1,2,-2,-1,-2,2,-2,2,-2,-1,-2,1,2
"86","S8","Morality","female",24,"disagree_moderate","college_some","independent","no_commited",0,"agree_little",-2,-2,-2,-1,-1,2,-1,2,-2,2,2,-2,2
"87","S8","Morality","female",24,"disagree_moderate","college_some","independent","no_commited",0,"agree_little",-2,1,1,-2,-2,2,1,2,-2,-2,2,2,2
"88","S8","Morality","female",24,"disagree_moderate","college_some","independent","no_commited",0,"agree_little",-2,2,-2,-2,-2,2,2,2,2,1,2,2,0
"89","S8","Morality","female",24,"disagree_moderate","college_some","independent","no_commited",0,"agree_little",-2,-2,-2,-2,-2,2,2,2,2,-2,2,-2,2
"90","S8","Morality","female",24,"disagree_moderate","college_some","independent","no_commited",0,"agree_little",-2,-2,-2,-2,-2,2,-2,2,-2,-2,-1,2,2
"91","S8","Morality","female",24,"disagree_moderate","college_some","independent","no_commited",0,"agree_little",-1,2,2,-2,-2,0,-2,2,1,-1,2,1,2
"92","S8","Morality","female",24,"disagree_moderate","college_some","independent","no_commited",0,"agree_little",-2,2,-2,-2,-2,2,-1,2,2,-2,1,1,2
"93","S8","Morality","female",24,"disagree_moderate","college_some","independent","no_commited",0,"agree_little",2,-1,-2,-2,-1,2,-1,2,-1,1,2,-2,2
"94","S8","Morality","female",24,"disagree_moderate","college_some","independent","no_commited",0,"agree_little",1,2,-1,-2,-1,2,-2,2,2,1,-2,2,0
"95","S8","Morality","female",24,"disagree_moderate","college_some","independent","no_commited",0,"agree_little",1,-2,-1,-2,-2,2,-2,0,1,-2,-2,1,2
"96","S8","Morality","female",24,"disagree_moderate","college_some","independent","no_commited",0,"agree_little",-2,2,-2,0,0,0,-1,0,-2,1,2,2,2
"97","S9","Morality","male",31,"agree_strong","college_bachDegree","republican","yes",1,"agree_strong",2,1,-1,2,-2,2,-1,-2,-2,-2,2,-2,2
"98","S9","Morality","male",31,"agree_strong","college_bachDegree","republican","yes",1,"agree_strong",-2,-2,1,2,-2,2,-1,2,1,1,2,2,2
"99","S9","Morality","male",31,"agree_strong","college_bachDegree","republican","yes",1,"agree_strong",-1,1,-2,2,-1,2,-2,-2,-1,1,-2,-1,2
"100","S9","Morality","male",31,"agree_strong","college_bachDegree","republican","yes",1,"agree_strong",-1,1,-1,-2,-1,2,-2,2,-2,-2,-2,-1,2
"101","S9","Morality","male",31,"agree_strong","college_bachDegree","republican","yes",1,"agree_strong",-2,1,1,2,-2,-2,-2,2,-2,-2,2,-1,2
"102","S9","Morality","male",31,"agree_strong","college_bachDegree","republican","yes",1,"agree_strong",1,-2,1,2,-2,2,-2,2,-1,1,-2,1,2
"103","S9","Morality","male",31,"agree_strong","college_bachDegree","republican","yes",1,"agree_strong",-1,2,-2,2,-2,2,1,2,-2,-2,2,-2,2
"104","S9","Morality","male",31,"agree_strong","college_bachDegree","republican","yes",1,"agree_strong",-2,-2,-2,2,-1,2,1,2,-2,-2,2,-2,2
"105","S9","Morality","male",31,"agree_strong","college_bachDegree","republican","yes",1,"agree_strong",-2,1,1,2,-1,2,-2,2,1,2,2,-2,2
"106","S9","Morality","male",31,"agree_strong","college_bachDegree","republican","yes",1,"agree_strong",-2,-2,-2,2,-2,0,-2,2,-1,1,2,-2,2
"107","S9","Morality","male",31,"agree_strong","college_bachDegree","republican","yes",1,"agree_strong",-1,-2,2,2,-2,2,-1,0,-2,1,-2,-1,-2
"108","S9","Morality","male",31,"agree_strong","college_bachDegree","republican","yes",1,"agree_strong",-2,-1,-2,2,-1,2,1,2,1,1,2,-1,2
"109","S10","Self-Control","male",22,"neither","college_some","other_prefNo","no",0,"agree_little",-2,-2,-2,2,2,-2,2,2,-2,-2,2,2,2
"110","S10","Self-Control","male",22,"neither","college_some","other_prefNo","no",0,"agree_little",-2,-2,-2,2,-2,2,-2,2,2,-2,-2,-2,2
"111","S10","Self-Control","male",22,"neither","college_some","other_prefNo","no",0,"agree_little",2,2,-2,2,2,2,-2,-2,2,-2,2,-2,-2
"112","S10","Self-Control","male",22,"neither","college_some","other_prefNo","no",0,"agree_little",-2,2,2,2,2,2,2,2,2,-2,-2,-2,2
"113","S10","Self-Control","male",22,"neither","college_some","other_prefNo","no",0,"agree_little",-2,2,2,2,2,2,-2,2,-2,-2,-2,-2,2
"114","S10","Self-Control","male",22,"neither","college_some","other_prefNo","no",0,"agree_little",-2,2,-2,2,2,2,2,-2,-2,-2,-2,-2,2
"115","S10","Self-Control","male",22,"neither","college_some","other_prefNo","no",0,"agree_little",2,-2,-2,2,2,2,-2,2,-2,-2,-2,-2,2
"116","S10","Self-Control","male",22,"neither","college_some","other_prefNo","no",0,"agree_little",-2,-2,-2,2,2,2,-2,2,-2,2,-2,2,2
"117","S10","Self-Control","male",22,"neither","college_some","other_prefNo","no",0,"agree_little",-2,-2,-2,2,-2,-2,-2,-2,2,-2,-2,2,2
"118","S10","Self-Control","male",22,"neither","college_some","other_prefNo","no",0,"agree_little",-2,2,-2,2,2,-2,-2,2,2,-2,2,2,2
"119","S10","Self-Control","male",22,"neither","college_some","other_prefNo","no",0,"agree_little",-2,2,-2,2,-2,2,-2,-2,2,-2,2,-2,2
"120","S10","Self-Control","male",22,"neither","college_some","other_prefNo","no",0,"agree_little",-2,-2,-2,2,2,2,-2,2,-2,2,-2,-2,2
"121","S11","Fear","male",NA,"disagree_strong","grad_degree","democrat","no",1,"disagree_strong",0,2,0,0,-2,2,-2,2,-2,2,2,0,2
"122","S11","Fear","male",NA,"disagree_strong","grad_degree","democrat","no",1,"disagree_strong",-2,2,0,0,-2,2,0,0,-2,-2,2,0,2
"123","S11","Fear","male",NA,"disagree_strong","grad_degree","democrat","no",1,"disagree_strong",0,2,-2,0,-2,1,-1,2,2,-2,2,-2,0
"124","S11","Fear","male",NA,"disagree_strong","grad_degree","democrat","no",1,"disagree_strong",0,-2,-2,-2,-2,1,-1,2,2,1,1,-2,2
"125","S11","Fear","male",NA,"disagree_strong","grad_degree","democrat","no",1,"disagree_strong",-2,1,-2,-2,-2,2,2,2,-1,-1,-2,0,2
"126","S11","Fear","male",NA,"disagree_strong","grad_degree","democrat","no",1,"disagree_strong",-2,2,-2,-2,0,2,-2,2,2,2,2,-2,2
"127","S11","Fear","male",NA,"disagree_strong","grad_degree","democrat","no",1,"disagree_strong",-2,-1,-2,-2,0,2,-2,2,2,2,-2,-2,2
"128","S11","Fear","male",NA,"disagree_strong","grad_degree","democrat","no",1,"disagree_strong",0,-2,-2,0,0,1,2,2,2,-1,1,-2,2
"129","S11","Fear","male",NA,"disagree_strong","grad_degree","democrat","no",1,"disagree_strong",0,2,0,-2,-2,2,-2,0,-2,1,2,-2,2
"130","S11","Fear","male",NA,"disagree_strong","grad_degree","democrat","no",1,"disagree_strong",-1,2,0,-2,-2,0,-1,2,2,-1,0,-2,2
"131","S11","Fear","male",NA,"disagree_strong","grad_degree","democrat","no",1,"disagree_strong",-2,-1,-2,-2,0,0,1,2,1,2,1,0,1
"132","S11","Fear","male",NA,"disagree_strong","grad_degree","democrat","no",1,"disagree_strong",-2,2,-2,-2,-1,2,2,0,-1,-1,1,-2,0
"133","S12","Self-Control","male",22,"disagree_strong","college_some","democrat","no",0,"neither",2,0,-2,2,2,2,-2,-2,-2,-2,0,-2,2
"134","S12","Self-Control","male",22,"disagree_strong","college_some","democrat","no",0,"neither",2,-2,-2,2,-2,2,-1,2,-2,-1,-2,-2,-2
"135","S12","Self-Control","male",22,"disagree_strong","college_some","democrat","no",0,"neither",2,-2,0,2,0,2,-2,2,1,-1,1,-2,2
"136","S12","Self-Control","male",22,"disagree_strong","college_some","democrat","no",0,"neither",2,1,-1,2,-2,2,-2,2,-2,-2,-1,1,2
"137","S12","Self-Control","male",22,"disagree_strong","college_some","democrat","no",0,"neither",2,-1,-1,2,1,2,1,-2,1,0,-2,2,2
"138","S12","Self-Control","male",22,"disagree_strong","college_some","democrat","no",0,"neither",2,1,-2,2,-2,2,-2,2,-2,-2,-2,2,2
"139","S12","Self-Control","male",22,"disagree_strong","college_some","democrat","no",0,"neither",0,-2,-1,2,-2,2,0,2,-2,-1,0,-2,2
"140","S12","Self-Control","male",22,"disagree_strong","college_some","democrat","no",0,"neither",2,-1,-1,2,1,-2,-2,2,1,-2,-2,2,-2
"141","S12","Self-Control","male",22,"disagree_strong","college_some","democrat","no",0,"neither",2,-2,-2,2,1,2,-2,2,1,-1,2,0,2
"142","S12","Self-Control","male",22,"disagree_strong","college_some","democrat","no",0,"neither",-2,-2,0,2,-1,2,-2,2,-2,-2,-2,-2,-2
"143","S12","Self-Control","male",22,"disagree_strong","college_some","democrat","no",0,"neither",-2,-2,0,2,1,-2,-2,2,0,-2,1,2,2
"144","S12","Self-Control","male",22,"disagree_strong","college_some","democrat","no",0,"neither",2,2,-2,2,2,-2,-2,2,-2,-1,1,-1,2
"145","S13","Self-Control","male",30,"agree_strong","grad_degree","independent","no",0,"agree_little",-1,2,-1,2,1,-2,1,2,1,1,-2,-1,2
"146","S13","Self-Control","male",30,"agree_strong","grad_degree","independent","no",0,"agree_little",-1,1,-1,2,-1,2,-2,2,-2,-1,1,-2,2
"147","S13","Self-Control","male",30,"agree_strong","grad_degree","independent","no",0,"agree_little",-2,2,-2,2,-2,2,-2,1,1,-1,-2,-2,-2
"148","S13","Self-Control","male",30,"agree_strong","grad_degree","independent","no",0,"agree_little",-1,-1,-1,2,-2,2,-2,2,-2,-2,-2,-2,1
"149","S13","Self-Control","male",30,"agree_strong","grad_degree","independent","no",0,"agree_little",-1,2,-2,2,-1,0,1,-2,1,-1,1,1,1
"150","S13","Self-Control","male",30,"agree_strong","grad_degree","independent","no",0,"agree_little",-1,-1,-2,2,-2,2,0,0,-1,-2,1,1,2
"151","S13","Self-Control","male",30,"agree_strong","grad_degree","independent","no",0,"agree_little",-2,-2,-1,2,-2,2,2,2,1,1,1,0,1
"152","S13","Self-Control","male",30,"agree_strong","grad_degree","independent","no",0,"agree_little",-1,-1,-2,2,-2,2,2,2,-2,1,-1,1,-1
"153","S13","Self-Control","male",30,"agree_strong","grad_degree","independent","no",0,"agree_little",-2,1,-2,2,1,2,1,1,-1,-1,-2,-1,1
"154","S13","Self-Control","male",30,"agree_strong","grad_degree","independent","no",0,"agree_little",-1,-2,-1,2,1,2,-1,-1,-1,1,1,1,1
"155","S13","Self-Control","male",30,"agree_strong","grad_degree","independent","no",0,"agree_little",1,2,-1,2,-1,2,-2,2,-1,-2,1,1,-1
"156","S13","Self-Control","male",30,"agree_strong","grad_degree","independent","no",0,"agree_little",-1,1,-1,2,-1,1,-2,2,-2,-1,-1,1,1
"157","S14","Self-Control","male",20,"disagree_strong","college_some","democrat","no",0,"disagree_strong",-2,2,-1,-2,-2,1,1,-1,1,-1,-2,2,2
"158","S14","Self-Control","male",20,"disagree_strong","college_some","democrat","no",0,"disagree_strong",-2,-2,-1,1,2,2,2,1,2,-2,2,1,-1
"159","S14","Self-Control","male",20,"disagree_strong","college_some","democrat","no",0,"disagree_strong",-2,-2,-2,-2,-2,-2,1,-2,-1,-2,2,-2,2
"160","S14","Self-Control","male",20,"disagree_strong","college_some","democrat","no",0,"disagree_strong",-2,1,-2,-1,-2,1,2,2,-2,1,2,-2,2
"161","S14","Self-Control","male",20,"disagree_strong","college_some","democrat","no",0,"disagree_strong",-2,-2,0,-2,0,2,-2,2,2,-1,1,1,2
"162","S14","Self-Control","male",20,"disagree_strong","college_some","democrat","no",0,"disagree_strong",-1,-1,-2,-1,-2,2,-1,-1,2,-2,2,-1,2
"163","S14","Self-Control","male",20,"disagree_strong","college_some","democrat","no",0,"disagree_strong",2,1,-2,-1,-1,2,2,1,1,1,-1,-1,2
