"","subid","condition","gender","age","beliefGod","education","politicalIdeology","maritalStatus","children","beliefAfterlife","gerald_schiff_pvs","toby_chimp","fetus","god","delores_gleitman_deceased","sharon_harvey_woman","green_frog","todd_billingsley_man","charlie_dog","nicholas_gannon_baby","samantha_hill_girl","kismet_robot","you"
"495","S42","Fear","female",46,"disagree_strong","college_bachDegree","democrat","yes",3,"disagree_moderate",-2,2,-2,-2,-2,1,-2,2,0,-1,0,-2,2
"496","S42","Fear","female",46,"disagree_strong","college_bachDegree","democrat","yes",3,"disagree_moderate",0,0,-2,-1,-2,2,-2,1,2,2,0,0,2
"497","S42","Fear","female",46,"disagree_strong","college_bachDegree","democrat","yes",3,"disagree_moderate",0,2,0,-2,-2,2,-2,0,2,2,1,-2,2
"498","S42","Fear","female",46,"disagree_strong","college_bachDegree","democrat","yes",3,"disagree_moderate",1,2,-2,0,0,0,1,2,0,2,2,-2,0
"499","S42","Fear","female",46,"disagree_strong","college_bachDegree","democrat","yes",3,"disagree_moderate",-2,0,2,-2,-1,0,-2,2,0,2,2,0,0
"500","S42","Fear","female",46,"disagree_strong","college_bachDegree","democrat","yes",3,"disagree_moderate",-2,2,1,-2,0,2,2,2,0,0,2,0,2
"501","S42","Fear","female",46,"disagree_strong","college_bachDegree","democrat","yes",3,"disagree_moderate",0,0,0,0,-2,0,2,0,0,1,2,-2,1
"502","S42","Fear","female",46,"disagree_strong","college_bachDegree","democrat","yes",3,"disagree_moderate",-2,0,-2,0,-2,2,2,2,0,0,0,-2,0
"503","S42","Fear","female",46,"disagree_strong","college_bachDegree","democrat","yes",3,"disagree_moderate",-2,0,-2,-2,-2,2,-1,0,2,-1,0,0,2
"504","S42","Fear","female",46,"disagree_strong","college_bachDegree","democrat","yes",3,"disagree_moderate",-2,2,-2,-2,-2,0,-2,0,2,2,2,-2,2
"505","S43","Morality","male",25,"agree_little","college_bachDegree","independent","no",0,"agree_little",-1,1,-2,2,-2,2,-2,2,-2,1,-2,0,2
"506","S43","Morality","male",25,"agree_little","college_bachDegree","independent","no",0,"agree_little",-2,-2,-2,2,-1,-2,-2,2,1,-2,-2,-2,2
"507","S43","Morality","male",25,"agree_little","college_bachDegree","independent","no",0,"agree_little",-2,-2,0,2,0,2,-2,2,-2,-2,2,-2,-2
"508","S43","Morality","male",25,"agree_little","college_bachDegree","independent","no",0,"agree_little",0,-2,-2,2,-2,2,0,2,-2,-2,2,-2,2
"509","S43","Morality","male",25,"agree_little","college_bachDegree","independent","no",0,"agree_little",-1,1,-2,2,-2,2,2,2,1,-2,2,-2,2
"510","S43","Morality","male",25,"agree_little","college_bachDegree","independent","no",0,"agree_little",-1,2,-2,2,0,2,-2,2,-1,-1,-2,-2,2
"511","S43","Morality","male",25,"agree_little","college_bachDegree","independent","no",0,"agree_little",0,2,0,2,-2,2,-1,0,2,1,-2,0,2
"512","S43","Morality","male",25,"agree_little","college_bachDegree","independent","no",0,"agree_little",0,1,-2,2,0,2,-1,2,1,1,2,-2,0
"513","S43","Morality","male",25,"agree_little","college_bachDegree","independent","no",0,"agree_little",-2,1,-1,2,-1,2,-1,2,-2,-1,1,0,2
"514","S43","Morality","male",25,"agree_little","college_bachDegree","independent","no",0,"agree_little",0,1,-2,2,-2,2,-2,2,-1,1,1,-2,2
"515","S43","Morality","male",25,"agree_little","college_bachDegree","independent","no",0,"agree_little",-2,-1,0,2,-2,2,1,0,2,-1,2,-1,-2
"516","S43","Morality","male",25,"agree_little","college_bachDegree","independent","no",0,"agree_little",-2,-2,-2,2,-1,0,1,-2,2,1,1,-1,2
"517","S44","Morality","male",22,"agree_strong","college_assocDegree","democrat","no",0,"neither",2,-2,0,1,-2,2,0,2,-2,-2,-2,2,2
"518","S44","Morality","male",22,"agree_strong","college_assocDegree","democrat","no",0,"neither",2,-1,-1,-2,0,-2,-2,2,-1,-2,2,1,1
"519","S44","Morality","male",22,"agree_strong","college_assocDegree","democrat","no",0,"neither",2,0,0,-1,-2,1,0,1,0,-1,1,-1,1
"520","S44","Morality","male",22,"agree_strong","college_assocDegree","democrat","no",0,"neither",2,0,-1,1,0,0,-2,1,0,0,-1,0,2
"521","S44","Morality","male",22,"agree_strong","college_assocDegree","democrat","no",0,"neither",1,0,-1,0,0,0,-1,1,-1,-1,1,1,2
"522","S44","Morality","male",22,"agree_strong","college_assocDegree","democrat","no",0,"neither",0,0,-1,0,-2,2,-1,0,0,0,0,0,2
"523","S44","Morality","male",22,"agree_strong","college_assocDegree","democrat","no",0,"neither",1,-1,-1,1,0,1,-1,-2,-1,0,1,1,2
"524","S44","Morality","male",22,"agree_strong","college_assocDegree","democrat","no",0,"neither",1,0,-2,1,-1,2,0,1,-2,-1,-2,-1,2
"525","S44","Morality","male",22,"agree_strong","college_assocDegree","democrat","no",0,"neither",-2,0,-1,1,-2,1,-2,0,-1,0,-1,0,2
"526","S44","Morality","male",22,"agree_strong","college_assocDegree","democrat","no",0,"neither",1,-1,0,-2,1,1,0,2,0,0,-2,0,2
"527","S44","Morality","male",22,"agree_strong","college_assocDegree","democrat","no",0,"neither",-1,-2,0,1,0,1,0,2,-1,0,0,-2,2
"528","S44","Morality","male",22,"agree_strong","college_assocDegree","democrat","no",0,"neither",-2,-1,0,-2,0,2,0,2,0,-1,0,1,2
"529","S45","Fear","male",69,"agree_moderate","college_bachDegree","democrat","yes",2,"agree_moderate",-2,2,-2,-2,-2,1,-2,2,2,-1,2,-2,-2
"530","S45","Fear","male",69,"agree_moderate","college_bachDegree","democrat","yes",2,"agree_moderate",-1,1,-2,-2,-2,2,2,2,2,2,2,-2,2
"531","S45","Fear","male",69,"agree_moderate","college_bachDegree","democrat","yes",2,"agree_moderate",-2,-2,-1,-2,-2,1,2,2,2,2,1,-2,1
"532","S45","Fear","male",69,"agree_moderate","college_bachDegree","democrat","yes",2,"agree_moderate",1,2,-2,-1,-2,2,2,2,2,2,-1,-1,-2
"533","S45","Fear","male",69,"agree_moderate","college_bachDegree","democrat","yes",2,"agree_moderate",-2,-1,-1,-1,-2,2,1,1,1,-2,2,-2,-2
"534","S45","Fear","male",69,"agree_moderate","college_bachDegree","democrat","yes",2,"agree_moderate",0,-2,1,-2,-2,-1,-1,-1,2,2,2,0,-1
"535","S45","Fear","male",69,"agree_moderate","college_bachDegree","democrat","yes",2,"agree_moderate",-1,1,-2,0,0,2,-1,2,1,-1,2,0,2
"536","S45","Fear","male",69,"agree_moderate","college_bachDegree","democrat","yes",2,"agree_moderate",2,1,1,-1,0,2,-2,2,-2,-2,2,-1,-2
"537","S45","Fear","male",69,"agree_moderate","college_bachDegree","democrat","yes",2,"agree_moderate",0,2,-1,-1,1,2,-2,2,1,0,2,0,0
"538","S45","Fear","male",69,"agree_moderate","college_bachDegree","democrat","yes",2,"agree_moderate",0,-2,0,-2,-1,2,-1,2,1,-2,1,-2,-2
"539","S45","Fear","male",69,"agree_moderate","college_bachDegree","democrat","yes",2,"agree_moderate",1,1,-2,-2,-1,2,1,1,-1,1,1,-2,1
"540","S45","Fear","male",69,"agree_moderate","college_bachDegree","democrat","yes",2,"agree_moderate",-1,2,1,-1,-2,2,-1,2,-2,1,1,-2,-1
"541","S46","Hunger","male",27,"disagree_moderate","college_bachDegree","democrat","no_commited",0,"disagree_moderate",-2,-1,-2,-2,0,2,-1,2,1,-2,2,0,2
"542","S46","Hunger","male",27,"disagree_moderate","college_bachDegree","democrat","no_commited",0,"disagree_moderate",2,2,-2,-2,-2,2,-2,2,1,2,2,-2,2
"543","S46","Hunger","male",27,"disagree_moderate","college_bachDegree","democrat","no_commited",0,"disagree_moderate",-2,-2,-2,-2,-2,2,-2,2,-2,-1,2,-2,2
"544","S46","Hunger","male",27,"disagree_moderate","college_bachDegree","democrat","no_commited",0,"disagree_moderate",-2,2,-2,-2,-2,1,-2,2,-1,1,2,-2,2
"545","S46","Hunger","male",27,"disagree_moderate","college_bachDegree","democrat","no_commited",0,"disagree_moderate",2,2,2,0,-2,-1,-2,2,1,-1,2,-2,2
"546","S46","Hunger","male",27,"disagree_moderate","college_bachDegree","democrat","no_commited",0,"disagree_moderate",1,2,2,-2,-2,1,-1,2,-1,-1,-1,-2,2
"547","S46","Hunger","male",27,"disagree_moderate","college_bachDegree","democrat","no_commited",0,"disagree_moderate",1,-2,-1,-1,-2,0,2,-2,2,1,1,-1,2
"548","S46","Hunger","male",27,"disagree_moderate","college_bachDegree","democrat","no_commited",0,"disagree_moderate",-1,2,-1,-2,0,2,-2,2,2,1,1,-2,1
"549","S46","Hunger","male",27,"disagree_moderate","college_bachDegree","democrat","no_commited",0,"disagree_moderate",-2,-2,2,-2,-2,2,1,1,2,1,1,-1,2
"550","S46","Hunger","male",27,"disagree_moderate","college_bachDegree","democrat","no_commited",0,"disagree_moderate",-1,-1,1,0,-2,2,-1,1,2,2,-2,-2,2
"551","S46","Hunger","male",27,"disagree_moderate","college_bachDegree","democrat","no_commited",0,"disagree_moderate",-1,1,-2,-2,-2,2,2,0,2,1,-2,-2,-2
"552","S46","Hunger","male",27,"disagree_moderate","college_bachDegree","democrat","no_commited",0,"disagree_moderate",-1,-1,-2,-2,-2,1,2,2,2,-2,2,0,2
"553","S47","Morality","female",21,"agree_moderate","hs_diploma","democrat","no",0,"agree_little",0,-2,0,2,1,2,-2,1,1,1,-1,-2,2
"554","S47","Morality","female",21,"agree_moderate","hs_diploma","democrat","no",0,"agree_little",-1,-1,-2,2,2,0,-1,0,1,-2,1,1,0
"555","S47","Morality","female",21,"agree_moderate","hs_diploma","democrat","no",0,"agree_little",-1,-1,-2,0,0,2,-2,2,-2,0,-2,-1,0
"556","S47","Morality","female",21,"agree_moderate","hs_diploma","democrat","no",0,"agree_little",-1,0,-1,1,1,0,-1,2,-1,0,1,1,2
"557","S47","Morality","female",21,"agree_moderate","hs_diploma","democrat","no",0,"agree_little",-1,1,0,0,0,2,-2,2,1,-2,1,-2,2
"558","S47","Morality","female",21,"agree_moderate","hs_diploma","democrat","no",0,"agree_little",-2,-2,0,1,-1,0,-1,-1,1,-2,-1,0,2
"559","S47","Morality","female",21,"agree_moderate","hs_diploma","democrat","no",0,"agree_little",-2,1,0,1,-1,1,-1,0,-1,-1,-1,0,0
"560","S47","Morality","female",21,"agree_moderate","hs_diploma","democrat","no",0,"agree_little",-1,1,-2,1,-2,1,-1,2,-2,1,1,-1,2
"561","S47","Morality","female",21,"agree_moderate","hs_diploma","democrat","no",0,"agree_little",-2,-2,-1,2,-2,2,-2,2,-1,0,1,-1,1
"562","S47","Morality","female",21,"agree_moderate","hs_diploma","democrat","no",0,"agree_little",0,0,-2,2,-1,2,0,2,1,-1,1,-1,1
"563","S47","Morality","female",21,"agree_moderate","hs_diploma","democrat","no",0,"agree_little",1,-1,0,2,0,2,-2,2,0,0,1,0,1
"564","S47","Morality","female",21,"agree_moderate","hs_diploma","democrat","no",0,"agree_little",-1,1,-1,2,1,2,-1,2,-2,-1,0,-2,1
"565","S48","Morality","female",36,"agree_strong","college_assocDegree","independent","yes",2,"agree_strong",-1,0,-2,2,0,2,-2,2,-2,0,2,0,-2
"566","S48","Morality","female",36,"agree_strong","college_assocDegree","independent","yes",2,"agree_strong",0,-1,0,2,0,1,-1,2,2,1,2,-2,2
"567","S48","Morality","female",36,"agree_strong","college_assocDegree","independent","yes",2,"agree_strong",-2,-2,-2,2,-2,2,0,2,1,1,2,0,2
"568","S48","Morality","female",36,"agree_strong","college_assocDegree","independent","yes",2,"agree_strong",-2,-2,0,2,-2,2,-2,2,-2,-2,1,-2,2
"569","S48","Morality","female",36,"agree_strong","college_assocDegree","independent","yes",2,"agree_strong",0,1,-2,2,0,2,-2,2,0,-1,-1,-2,2
"570","S48","Morality","female",36,"agree_strong","college_assocDegree","independent","yes",2,"agree_strong",-1,1,0,2,-1,2,-2,2,-2,-2,-2,-1,2
"571","S48","Morality","female",36,"agree_strong","college_assocDegree","independent","yes",2,"agree_strong",-2,0,0,2,-2,1,0,0,1,1,-1,-1,1
"572","S48","Morality","female",36,"agree_strong","college_assocDegree","independent","yes",2,"agree_strong",-2,-1,-2,2,-2,-2,0,2,1,-2,-1,-2,0
"573","S48","Morality","female",36,"agree_strong","college_assocDegree","independent","yes",2,"agree_strong",-1,1,-1,2,0,2,-2,1,0,-2,1,-2,2
"574","S48","Morality","female",36,"agree_strong","college_assocDegree","independent","yes",2,"agree_strong",-1,-1,-2,2,-2,0,-1,0,-2,-2,2,0,2
"575","S48","Morality","female",36,"agree_strong","college_assocDegree","independent","yes",2,"agree_strong",0,1,-1,2,-1,2,0,-2,-2,1,2,-1,-2
"576","S48","Morality","female",36,"agree_strong","college_assocDegree","independent","yes",2,"agree_strong",0,-2,0,2,0,2,0,2,1,1,1,0,2
"577","S49","Fear","male",41,"disagree_strong","college_bachDegree","democrat","no_commited",1,"disagree_strong",-2,0,1,0,0,0,-1,0,0,2,2,0,1
"578","S49","Fear","male",41,"disagree_strong","college_bachDegree","democrat","no_commited",1,"disagree_strong",-2,0,-2,-1,-2,2,1,0,2,2,0,-1,-1
"579","S49","Fear","male",41,"disagree_strong","college_bachDegree","democrat","no_commited",1,"disagree_strong",-2,1,1,0,-2,2,2,2,0,0,0,-2,-1
"580","S49","Fear","male",41,"disagree_strong","college_bachDegree","democrat","no_commited",1,"disagree_strong",-1,2,-1,-2,-1,1,-1,1,2,2,0,-2,0
"581","S49","Fear","male",41,"disagree_strong","college_bachDegree","democrat","no_commited",1,"disagree_strong",0,0,1,-2,-2,0,1,0,2,2,2,0,-2
"582","S49","Fear","male",41,"disagree_strong","college_bachDegree","democrat","no_commited",1,"disagree_strong",0,0,-2,-2,0,2,-1,1,0,0,2,-2,0
"583","S49","Fear","male",41,"disagree_strong","college_bachDegree","democrat","no_commited",1,"disagree_strong",-2,1,1,0,-2,0,1,2,1,0,2,-2,-1
"584","S49","Fear","male",41,"disagree_strong","college_bachDegree","democrat","no_commited",1,"disagree_strong",-1,2,1,-1,-2,2,1,2,2,0,1,-2,-2
"585","S49","Fear","male",41,"disagree_strong","college_bachDegree","democrat","no_commited",1,"disagree_strong",0,2,-2,0,0,2,-1,0,0,1,0,-1,-1
"586","S49","Fear","male",41,"disagree_strong","college_bachDegree","democrat","no_commited",1,"disagree_strong",-1,1,-1,-2,-2,1,-1,0,0,2,2,-2,0
"587","S49","Fear","male",41,"disagree_strong","college_bachDegree","democrat","no_commited",1,"disagree_strong",-2,2,-1,-2,0,0,-1,1,2,2,1,0,-2
"588","S49","Fear","male",41,"disagree_strong","college_bachDegree","democrat","no_commited",1,"disagree_strong",0,0,-1,-2,-2,0,2,2,2,0,0,-2,-2
"589","S50","Self-Control","male",24,"agree_little","college_some","independent","no",0,"agree_moderate",0,-1,-2,2,-2,2,-2,2,1,-2,2,1,2
"590","S50","Self-Control","male",24,"agree_little","college_some","independent","no",0,"agree_moderate",-2,2,-2,2,0,0,-1,2,1,-2,2,-2,2
"591","S50","Self-Control","male",24,"agree_little","college_some","independent","no",0,"agree_moderate",-2,-2,-2,2,-2,2,-2,0,2,-2,1,-2,2
"592","S50","Self-Control","male",24,"agree_little","college_some","independent","no",0,"agree_moderate",-2,-2,-1,2,-2,2,0,2,-2,-2,-2,2,2
"593","S50","Self-Control","male",24,"agree_little","college_some","independent","no",0,"agree_moderate",0,1,-2,2,-2,2,1,2,-2,-1,2,2,2
"594","S50","Self-Control","male",24,"agree_little","college_some","independent","no",0,"agree_moderate",-2,1,-2,2,-2,2,0,-2,-2,1,2,2,2
"595","S50","Self-Control","male",24,"agree_little","college_some","independent","no",0,"agree_moderate",1,-2,-2,2,-1,2,-2,2,2,1,-2,-2,-2
"596","S50","Self-Control","male",24,"agree_little","college_some","independent","no",0,"agree_moderate",-1,-2,0,2,-1,2,-2,2,0,-2,-2,-1,-1
"597","S50","Self-Control","male",24,"agree_little","college_some","independent","no",0,"agree_moderate",-2,0,-1,2,-1,-2,-2,2,-2,2,2,1,2
"598","S50","Self-Control","male",24,"agree_little","college_some","independent","no",0,"agree_moderate",-1,0,-2,2,-2,2,-2,1,0,1,-2,-2,2
"599","S50","Self-Control","male",24,"agree_little","college_some","independent","no",0,"agree_moderate",-1,-2,0,2,-2,1,-2,2,-1,-2,2,0,-1
"600","S50","Self-Control","male",24,"agree_little","college_some","independent","no",0,"agree_moderate",-1,1,-1,2,0,2,-2,2,2,0,1,1,2
"601","S51","Morality","female",34,"disagree_moderate","grad_some","democrat","no",1,"disagree_moderate",-2,-1,-2,2,-2,2,2,2,2,2,-2,-2,2
"602","S51","Morality","female",34,"disagree_moderate","grad_some","democrat","no",1,"disagree_moderate",-2,2,-1,2,-2,2,1,2,-2,-2,1,1,2
"603","S51","Morality","female",34,"disagree_moderate","grad_some","democrat","no",1,"disagree_moderate",-2,2,-2,2,-2,2,-2,2,-2,2,-2,-2,2
"604","S51","Morality","female",34,"disagree_moderate","grad_some","democrat","no",1,"disagree_moderate",0,-1,-2,2,-2,-1,2,1,1,-2,-1,-2,2
"605","S51","Morality","female",34,"disagree_moderate","grad_some","democrat","no",1,"disagree_moderate",-2,1,-2,2,0,2,-2,-2,-1,2,-2,1,2
"606","S51","Morality","female",34,"disagree_moderate","grad_some","democrat","no",1,"disagree_moderate",-2,-2,-2,2,-2,-2,-2,2,2,-2,2,2,2
"607","S51","Morality","female",34,"disagree_moderate","grad_some","democrat","no",1,"disagree_moderate",-1,-2,1,2,-2,2,-1,-1,-1,2,-1,1,2
"608","S51","Morality","female",34,"disagree_moderate","grad_some","democrat","no",1,"disagree_moderate",-2,-2,-2,1,-2,2,-2,2,2,1,-2,-2,2
"609","S51","Morality","female",34,"disagree_moderate","grad_some","democrat","no",1,"disagree_moderate",-2,2,-2,1,-2,2,-2,2,-1,-2,2,1,2
"610","S51","Morality","female",34,"disagree_moderate","grad_some","democrat","no",1,"disagree_moderate",-2,-2,-2,1,-2,2,-2,2,2,-1,2,2,2
"611","S51","Morality","female",34,"disagree_moderate","grad_some","democrat","no",1,"disagree_moderate",-2,-1,2,-2,-2,2,-2,2,2,-2,2,2,2
"612","S51","Morality","female",34,"disagree_moderate","grad_some","democrat","no",1,"disagree_moderate",-2,2,-2,-2,-2,1,-2,2,-1,-2,2,2,2
"613","S52","Fear","female",24,"disagree_strong","college_bachDegree","democrat","no_commited",0,"disagree_strong",-2,0,-2,-2,-2,0,-2,2,0,-2,2,-2,2
"614","S52","Fear","female",24,"disagree_strong","college_bachDegree","democrat","no_commited",0,"disagree_strong",0,2,0,-2,-2,2,-2,0,2,2,0,2,2
"615","S52","Fear","female",24,"disagree_strong","college_bachDegree","democrat","no_commited",0,"disagree_strong",-2,1,-2,-2,-2,0,2,2,0,1,2,-1,2
"616","S52","Fear","female",24,"disagree_strong","college_bachDegree","democrat","no_commited",0,"disagree_strong",2,0,-2,0,0,1,-1,2,0,-2,2,2,2
"617","S52","Fear","female",24,"disagree_strong","college_bachDegree","democrat","no_commited",0,"disagree_strong",-2,2,-2,-2,-2,0,-2,0,2,2,1,2,1
"618","S52","Fear","female",24,"disagree_strong","college_bachDegree","democrat","no_commited",0,"disagree_strong",-2,0,-2,0,-2,2,2,1,0,2,2,-1,0
"619","S52","Fear","female",24,"disagree_strong","college_bachDegree","democrat","no_commited",0,"disagree_strong",-2,0,0,-1,-2,0,2,0,0,-1,2,-1,0
"620","S52","Fear","female",24,"disagree_strong","college_bachDegree","democrat","no_commited",0,"disagree_strong",1,1,-2,-2,-2,0,1,2,1,-1,-1,-1,0
"621","S52","Fear","female",24,"disagree_strong","college_bachDegree","democrat","no_commited",0,"disagree_strong",-1,-1,-2,-2,-2,2,-1,1,1,2,0,2,2
"622","S52","Fear","female",24,"disagree_strong","college_bachDegree","democrat","no_commited",0,"disagree_strong",-2,1,-2,-2,-2,2,-2,2,2,-1,0,-2,2
"623","S52","Fear","female",24,"disagree_strong","college_bachDegree","democrat","no_commited",0,"disagree_strong",-2,2,0,-2,0,2,-2,2,2,2,0,1,2
"624","S52","Fear","female",24,"disagree_strong","college_bachDegree","democrat","no_commited",0,"disagree_strong",-2,2,-2,-2,-2,2,-2,0,2,-2,2,-1,0
"625","S53","Morality","female",52,"disagree_strong","hs_diploma","republican","yes",2,"neither",-2,2,-2,2,-2,2,0,-2,2,0,2,2,0
"626","S53","Morality","female",52,"disagree_strong","hs_diploma","republican","yes",2,"neither",-2,0,-2,2,-2,0,-2,2,-2,-2,0,0,2
"627","S53","Morality","female",52,"disagree_strong","hs_diploma","republican","yes",2,"neither",-2,-2,0,2,0,-2,0,2,-2,-2,2,-2,2
"628","S53","Morality","female",52,"disagree_strong","hs_diploma","republican","yes",2,"neither",0,2,-2,2,-2,2,0,2,-2,0,2,0,2
"629","S53","Morality","female",52,"disagree_strong","hs_diploma","republican","yes",2,"neither",-2,-2,0,0,0,2,-2,2,0,0,2,-2,2
"630","S53","Morality","female",52,"disagree_strong","hs_diploma","republican","yes",2,"neither",-2,-2,0,2,0,2,-2,2,2,0,-2,-2,2
"631","S53","Morality","female",52,"disagree_strong","hs_diploma","republican","yes",2,"neither",-2,-2,-2,2,0,2,0,0,0,0,0,0,2
"632","S53","Morality","female",52,"disagree_strong","hs_diploma","republican","yes",2,"neither",0,-2,-2,2,-2,2,-2,2,2,-2,-2,2,2
"633","S53","Morality","female",52,"disagree_strong","hs_diploma","republican","yes",2,"neither",-2,0,-2,2,-2,0,-2,2,-2,-2,2,0,2
"634","S53","Morality","female",52,"disagree_strong","hs_diploma","republican","yes",2,"neither",0,0,-2,2,-2,2,-2,2,0,-2,-2,-2,0
"635","S53","Morality","female",52,"disagree_strong","hs_diploma","republican","yes",2,"neither",-2,2,0,2,-2,2,0,2,2,0,-2,0,2
"636","S53","Morality","female",52,"disagree_strong","hs_diploma","republican","yes",2,"neither",0,0,0,2,-1,2,1,0,2,0,2,-2,-2
"637","S54","Hunger","female",24,"disagree_strong","college_assocDegree","republican","yes",3,"agree_strong",-2,2,-2,-2,0,2,2,2,2,2,2,-2,0
"638","S54","Hunger","female",24,"disagree_strong","college_assocDegree","republican","yes",3,"agree_strong",-2,0,2,-2,-2,0,0,2,0,1,0,0,2
"639","S54","Hunger","female",24,"disagree_strong","college_assocDegree","republican","yes",3,"agree_strong",-2,0,-1,-2,-2,0,2,0,0,0,0,-2,2
"640","S54","Hunger","female",24,"disagree_strong","college_assocDegree","republican","yes",3,"agree_strong",-2,0,-1,0,-2,0,0,2,2,2,0,-2,2
"641","S54","Hunger","female",24,"disagree_strong","college_assocDegree","republican","yes",3,"agree_strong",1,0,2,-2,-1,0,0,0,0,2,2,-2,2
"642","S54","Hunger","female",24,"disagree_strong","college_assocDegree","republican","yes",3,"agree_strong",-2,2,0,-2,-2,2,2,0,0,0,0,0,0
"643","S54","Hunger","female",24,"disagree_strong","college_assocDegree","republican","yes",3,"agree_strong",-2,0,0,-2,-2,0,0,0,0,0,1,-2,0
"644","S54","Hunger","female",24,"disagree_strong","college_assocDegree","republican","yes",3,"agree_strong",-2,0,0,-2,-2,0,2,0,2,0,0,-2,0
"645","S54","Hunger","female",24,"disagree_strong","college_assocDegree","republican","yes",3,"agree_strong",-2,2,0,-2,-2,0,0,0,0,0,0,-2,0
"646","S54","Hunger","female",24,"disagree_strong","college_assocDegree","republican","yes",3,"agree_strong",-2,0,2,0,-2,0,0,0,0,0,2,-2,0
"647","S54","Hunger","female",24,"disagree_strong","college_assocDegree","republican","yes",3,"agree_strong",0,2,2,0,-2,2,0,2,2,0,2,0,0
"648","S54","Hunger","female",24,"disagree_strong","college_assocDegree","republican","yes",3,"agree_strong",0,0,0,-2,0,2,0,2,0,2,0,-2,0
"649","S55","Self-Control","male",37,"disagree_moderate","hs_diploma","independent","no",0,"neither",0,-1,0,-2,-2,2,1,2,1,-2,-2,1,2
"650","S55","Self-Control","male",37,"disagree_moderate","hs_diploma","independent","no",0,"neither",-1,2,-2,-2,-2,0,-2,2,2,-2,1,-2,2
"651","S55","Self-Control","male",37,"disagree_moderate","hs_diploma","independent","no",0,"neither",-2,-2,-2,-2,-2,-2,-2,2,-2,-2,2,1,2
"652","S55","Self-Control","male",37,"disagree_moderate","hs_diploma","independent","no",0,"neither",1,-1,-1,-1,-1,2,-1,2,2,-1,1,-2,2
"653","S55","Self-Control","male",37,"disagree_moderate","hs_diploma","independent","no",0,"neither",-2,-2,1,-1,-1,2,-1,0,-2,1,2,2,2
"654","S55","Self-Control","male",37,"disagree_moderate","hs_diploma","independent","no",0,"neither",-1,1,-2,0,-2,-1,1,2,-2,-2,1,2,2
"655","S55","Self-Control","male",37,"disagree_moderate","hs_diploma","independent","no",0,"neither",-2,2,1,-2,-2,2,1,2,-2,2,1,1,2
"656","S55","Self-Control","male",37,"disagree_moderate","hs_diploma","independent","no",0,"neither",-2,2,-1,-1,-1,1,-2,2,1,1,-1,2,2
"657","S55","Self-Control","male",37,"disagree_moderate","hs_diploma","independent","no",0,"neither",-2,-2,-2,-1,0,1,-1,2,1,1,-2,2,2
"658","S55","Self-Control","male",37,"disagree_moderate","hs_diploma","independent","no",0,"neither",-1,-2,-2,-1,-1,2,-1,2,-1,-2,1,2,2
"659","S55","Self-Control","male",37,"disagree_moderate","hs_diploma","independent","no",0,"neither",1,1,-1,-2,-1,2,-2,2,1,1,1,-1,2
"660","S55","Self-Control","male",37,"disagree_moderate","hs_diploma","independent","no",0,"neither",-1,1,1,-2,-1,2,-1,-2,1,-1,2,2,2
